PULCHRITUDE	Card 1	85	Kaplan
PUNGENT	Card 1	224	Kaplan
PUSILLANIMOUS	Card 1	252	Kaplan
QUERULOUS	Card 1	321	Kaplan
QUIESCENT	Card 1	322	Kaplan
QUIXOTIC	Card 1	327	Kaplan
QUOTIDIAN	Card 1	330	Kaplan
RACONTEUR	Card 1	370	Kaplan
RAREFY	Card 1	376	Kaplan
REDRESS	Card 1	377	Kaplan
REJOINDER	Card 1	378	Kaplan
REPAST	Card 1	141	Kaplan
REPLETE	Card 1	142	Kaplan
REPOSE	Card 1	256	Kaplan
REPUDIATE	Card 1	257	Kaplan
REQUITE	Card 1	258	Kaplan
RESTIVE	Card 1	387	Kaplan
RETICENT	Card 1	60	Kaplan
RHETORIC	Card 1	428	Kaplan
RIBALD	Card 1	434	Kaplan
ROCOCO	Card 1	435	Kaplan
RUSTIC	Card 1	207	Kaplan
SACROSANCT	Card 1	94	Kaplan
SAGACIOUS	Card 1	216	Kaplan
SALIENT	Card 1	455	Kaplan
SALUBRIOUS	Card 1	246	Kaplan
SANGUINE	Card 1	37	Kaplan
SARDONIC	Card 1	63	Kaplan
SATIATE	Card 1	255	Kaplan
SCINTILLA	Card 1	131	Kaplan
SEDITION	Card 1	15	Kaplan
SENTIENT	Card 1	249	Kaplan
SERAPHIC	Card 1	128	Kaplan
SINECURE	Card 1	251	Kaplan
SLAKE	Card 1	242	Kaplan
SOBRIQUET	Card 1	27	Kaplan
SOLECISM	Card 1	8	Kaplan
SOPORIFIC	Card 1	184	Kaplan
SPARTAN	Card 1	292	Kaplan
SPECIOUS	Card 1	7	Kaplan
SPORTIVE	Card 1	45	Kaplan
STASIS	Card 1	306	Kaplan
STENTORIAN	Card 1	114	Kaplan
STIGMA	Card 1	282	Kaplan
STOLID	Card 1	156	Kaplan
STRATAGEM	Card 1	38	Kaplan
SUBLIME	Card 1	279	Kaplan
SULLY	Card 1	53	Kaplan
SUPPLANT	Card 1	100	Kaplan
SURFEIT	Card 1	67	Kaplan
SURLY	Card 1	176	Kaplan
SYBARITE	Card 1	152	Kaplan
SYCOPHANT	Card 1	80	Kaplan
SYMBIOSIS	Card 1	290	Kaplan
SYNCOPATION	Card 1	161	Kaplan
TACIT	Card 1	237	Kaplan
TACITURN	Card 1	96	Kaplan
TALON	Card 1	105	Kaplan
TANGENTIAL	Card 1	177	Kaplan
TAWDRY	Card 1	52	Kaplan
TERRESTRIAL	Card 1	106	Kaplan
TIRADE	Card 1	127	Kaplan
TOADY	Card 1	98	Kaplan
TOME	Card 1	320	Kaplan
TORPOR	Card 1	332	Kaplan
TRANSITORY	Card 1	333	Kaplan
TRENCHANT	Card 1	340	Kaplan
TURGID	Card 1	345	Kaplan
TYRO	Card 1	348	Kaplan
UMBRAGE	Card 1	349	Kaplan
UNCONSCIONABLE	Card 1	353	Kaplan
